item_nbr,store_nbr,mae,mean_sales,mae_pct,safety_stock,reorder_point,eoq,ABC,XYZ,ABC_XYZ,family,perishable,unit_price,daily_revenue,revenue_at_risk,annual_revenue,annual_revenue_at_risk,stockout_prob,daily_stockout_cost,annual_stockout_cost,current_stock,alert,alert_urgency
1464005,1,6.92,7.76,89.1,32,86,376,A,Z,AZ,BEVERAGES,0,3.0,23.28,20.759999999999998,8497.2,7577.4,0.18,4.1904,1529.496,73.0,True,Reorder Now
1464025,1,4.84,7.17,67.5,25,75,362,A,Z,AZ,BEVERAGES,0,3.0,21.509999999999998,14.52,7851.15,5299.8,0.18,3.8717999999999995,1413.2069999999999,54.0,True,Reorder Now
1464034,1,4.81,7.95,60.5,26,82,381,A,Y,AY,BEVERAGES,0,3.0,23.85,14.43,8705.25,5266.95,0.08,1.9080000000000001,696.4200000000001,96.0,False,OK
1464045,1,7.13,16.68,42.7,48,165,552,A,Z,AZ,BEVERAGES,0,3.0,50.04,21.39,18264.6,7807.35,0.18,9.0072,3287.6279999999997,147.0,True,Reorder Now
1464070,1,2.42,4.92,49.2,15,50,300,A,Y,AY,BEVERAGES,0,3.0,14.76,7.26,5387.4,2649.9,0.08,1.1808,430.992,22.0,True,Critical
1464086,1,3.98,6.79,58.6,23,71,352,A,Y,AY,BEVERAGES,0,3.0,20.37,11.94,7435.05,4358.099999999999,0.08,1.6296000000000002,594.8040000000001,42.0,True,Reorder Now
1464087,1,3.63,4.91,73.9,16,51,299,A,Y,AY,BEVERAGES,0,3.0,14.73,10.89,5376.45,3974.8500000000004,0.08,1.1784000000000001,430.11600000000004,64.0,False,OK
1464088,1,1.06,2.32,45.5,5,22,206,A,Z,AZ,BEVERAGES,0,3.0,6.959999999999999,3.18,2540.3999999999996,1160.7,0.18,1.2527999999999997,457.2719999999999,26.0,False,OK
1464092,1,1.08,2.19,49.3,5,21,200,A,Z,AZ,BEVERAGES,0,3.0,6.57,3.24,2398.05,1182.6000000000001,0.18,1.1826,431.64900000000006,9.0,True,Critical
1464093,1,1.81,2.67,68.0,8,27,221,A,Z,AZ,BEVERAGES,0,3.0,8.01,5.43,2923.65,1981.9499999999998,0.18,1.4418,526.257,18.0,True,Reorder Now
1464207,1,1.93,3.87,49.7,11,38,266,A,Z,AZ,BEVERAGES,0,3.0,11.61,5.79,4237.65,2113.35,0.18,2.0898,762.7769999999999,26.0,True,Reorder Now
1464208,1,1.48,2.45,60.3,7,24,211,A,Z,AZ,BEVERAGES,0,3.0,7.3500000000000005,4.4399999999999995,2682.75,1620.6,0.18,1.323,482.895,29.0,False,OK
1464210,1,2.49,4.83,51.5,13,47,297,A,Z,AZ,BEVERAGES,0,3.0,14.49,7.470000000000001,5288.85,2726.55,0.18,2.6082,951.993,20.0,True,Critical
1464217,1,1.16,2.32,49.8,6,22,206,A,Z,AZ,BEVERAGES,0,3.0,6.959999999999999,3.4799999999999995,2540.3999999999996,1270.1999999999998,0.18,1.2527999999999997,457.2719999999999,12.0,True,Reorder Now
1464218,1,3.47,4.63,74.9,25,58,291,A,Z,AZ,BEVERAGES,0,3.0,13.89,10.41,5069.85,3799.65,0.18,2.5002,912.573,79.0,False,OK
1464237,1,11.86,22.76,52.1,68,228,645,A,Y,AY,BEVERAGES,0,3.0,68.28,35.58,24922.2,12986.699999999999,0.08,5.462400000000001,1993.7760000000003,140.0,True,Reorder Now
1464239,1,3.02,4.8,62.9,18,52,296,A,Z,AZ,BEVERAGES,0,3.0,14.399999999999999,9.06,5255.999999999999,3306.9,0.18,2.5919999999999996,946.0799999999998,62.0,False,OK
1464240,1,9.33,15.56,60.0,48,157,533,A,Y,AY,BEVERAGES,0,3.0,46.68,27.990000000000002,17038.2,10216.35,0.08,3.7344,1363.056,108.0,True,Reorder Now
1464312,1,2.87,5.25,54.7,15,52,310,A,Z,AZ,BEVERAGES,0,3.0,15.75,8.61,5748.75,3142.6499999999996,0.18,2.835,1034.775,27.0,True,Reorder Now
1473393,1,5.63,32.63,17.3,57,286,772,A,Z,AZ,PRODUCE,1,1.8,58.73400000000001,10.134,21437.910000000003,3698.9100000000003,0.18,10.572120000000002,5788.235700000001,198.0,True,Reorder Now
1473394,1,4.24,21.99,19.3,39,193,633,A,Z,AZ,PRODUCE,1,1.8,39.582,7.632000000000001,14447.43,2785.6800000000003,0.18,7.12476,3900.8061000000002,244.0,False,OK
1473396,1,3.06,5.68,53.8,15,55,322,A,Z,AZ,PRODUCE,1,1.8,10.224,5.508,3731.76,2010.42,0.18,1.84032,1007.5752,78.0,False,OK
1473403,1,5.03,18.48,27.2,43,172,581,A,Z,AZ,PRODUCE,1,1.8,33.264,9.054,12141.36,3304.71,0.18,5.98752,3278.1672,240.0,False,OK
1473404,1,10.41,44.65,23.3,92,404,903,A,Y,AY,PRODUCE,1,1.8,80.37,18.738,29335.050000000003,6839.37,0.08,6.429600000000001,3520.206,354.0,True,Reorder Now
1473406,1,6.15,24.47,25.1,51,222,668,A,Y,AY,PRODUCE,1,1.8,44.046,11.07,16076.789999999999,4040.55,0.08,3.52368,1929.2148,267.0,False,OK
1473409,1,2.39,5.0,47.9,15,50,302,A,Y,AY,PRODUCE,1,1.8,9.0,4.3020000000000005,3285.0,1570.2300000000002,0.08,0.72,394.20000000000005,32.0,True,Reorder Now
1473410,1,6.56,41.61,15.8,94,385,871,A,Z,AZ,PRODUCE,1,1.8,74.898,11.808,27337.769999999997,4309.92,0.18,13.481639999999999,7381.197899999999,289.0,True,Reorder Now
1473412,1,5.67,16.99,33.4,52,171,557,A,Y,AY,PRODUCE,1,1.8,30.581999999999997,10.206,11162.429999999998,3725.1899999999996,0.08,2.44656,1339.4915999999998,252.0,False,OK
1473413,1,2.58,6.05,42.6,19,61,332,A,Y,AY,PRODUCE,1,1.8,10.89,4.644,3974.8500000000004,1695.06,0.08,0.8712000000000001,476.9820000000001,25.0,True,Critical
1473414,1,2.58,6.17,41.8,17,61,336,A,Y,AY,PRODUCE,1,1.8,11.106,4.644,4053.69,1695.06,0.08,0.88848,486.44280000000003,31.0,True,Reorder Now
1473415,1,2.63,4.78,55.0,19,53,295,A,Z,AZ,PRODUCE,1,1.8,8.604000000000001,4.734,3140.4600000000005,1727.91,0.18,1.54872,847.9242000000002,34.0,True,Reorder Now
1473425,1,5.48,13.09,41.8,38,129,489,A,Y,AY,PRODUCE,1,1.8,23.562,9.864,8600.130000000001,3600.36,0.08,1.8849600000000002,1032.0156000000002,56.0,True,Critical
1473427,1,2.64,7.52,35.1,18,70,370,A,Z,AZ,PRODUCE,1,1.8,13.536,4.752000000000001,4940.639999999999,1734.4800000000002,0.18,2.43648,1333.9728,43.0,True,Reorder Now
1473428,1,9.63,41.81,23.0,95,388,873,A,Z,AZ,PRODUCE,1,1.8,75.25800000000001,17.334000000000003,27469.170000000002,6326.910000000001,0.18,13.54644,7416.6759,427.0,False,OK
1473474,1,10.77,92.6,11.6,138,786,1300,A,Z,AZ,PRODUCE,1,1.8,166.68,19.386,60838.200000000004,7075.889999999999,0.18,30.0024,16426.314,712.0,True,Reorder Now
1473475,1,5.47,13.49,40.5,38,132,496,A,Z,AZ,PRODUCE,1,1.8,24.282,9.846,8862.93,3593.79,0.18,4.37076,2392.9910999999997,194.0,False,OK
1473476,1,4.25,10.46,40.7,33,106,437,A,Z,AZ,PRODUCE,1,1.8,18.828000000000003,7.65,6872.220000000001,2792.25,0.18,3.3890400000000005,1855.4994000000002,146.0,False,OK
1473477,1,2.65,12.55,21.1,26,114,479,A,Y,AY,PRODUCE,1,1.8,22.590000000000003,4.77,8245.35,1741.05,0.08,1.8072000000000004,989.4420000000002,92.0,True,Reorder Now
1473478,1,10.02,32.1,31.2,72,297,765,A,Z,AZ,PRODUCE,1,1.8,57.78,18.036,21089.7,6583.14,0.18,10.4004,5694.218999999999,211.0,True,Reorder Now
1473479,1,17.25,33.25,51.9,110,342,779,A,Z,AZ,PRODUCE,1,1.8,59.85,31.05,21845.25,11333.25,0.18,10.773,5898.2175,293.0,True,Reorder Now
1473482,1,6.73,31.44,21.4,61,281,757,A,Z,AZ,PRODUCE,1,1.8,56.592000000000006,12.114,20656.08,4421.610000000001,0.18,10.18656,5577.1416,311.0,False,OK
1473483,1,1.83,5.81,31.6,13,54,326,A,Z,AZ,PRODUCE,1,1.8,10.458,3.294,3817.17,1202.31,0.18,1.88244,1030.6359,39.0,True,Reorder Now
1473488,1,2.44,6.53,37.4,14,60,345,A,Z,AZ,PRODUCE,1,1.8,11.754000000000001,4.392,4290.21,1603.0800000000002,0.18,2.11572,1158.3567,69.0,False,OK
1473511,1,4.24,10.31,41.1,22,94,434,A,Z,AZ,PRODUCE,1,1.8,18.558,7.632000000000001,6773.67,2785.6800000000003,0.18,3.3404399999999996,1828.8908999999999,84.0,True,Reorder Now
1489833,1,3.06,7.28,42.0,19,70,365,A,Y,AY,PRODUCE,1,1.8,13.104000000000001,5.508,4782.96,2010.42,0.08,1.0483200000000001,573.9552000000001,74.0,False,OK
1489836,1,4.51,11.25,40.1,29,108,453,A,Y,AY,PRODUCE,1,1.8,20.25,8.118,7391.25,2963.07,0.08,1.62,886.95,100.0,True,Reorder Now
1489850,1,2.84,7.53,37.7,21,74,371,A,Y,AY,PRODUCE,1,1.8,13.554,5.112,4947.21,1865.88,0.08,1.08432,593.6651999999999,56.0,True,Reorder Now
1489879,1,4.26,10.87,39.2,25,101,445,A,Z,AZ,PRODUCE,1,1.8,19.566,7.668,7141.589999999999,2798.82,0.18,3.52188,1928.2293,155.0,False,OK
1489882,1,6.39,12.55,50.9,31,119,479,A,Y,AY,PRODUCE,1,1.8,22.590000000000003,11.501999999999999,8245.35,4198.23,0.08,1.8072000000000004,989.4420000000002,157.0,False,OK
1489899,1,2.97,8.48,35.0,16,75,393,A,Y,AY,PRODUCE,1,1.8,15.264000000000001,5.346,5571.360000000001,1951.29,0.08,1.2211200000000002,668.5632,43.0,True,Reorder Now
1489908,1,5.99,10.07,59.4,34,104,429,A,Z,AZ,PRODUCE,1,1.8,18.126,10.782,6615.990000000001,3935.43,0.18,3.26268,1786.3173000000002,150.0,False,OK
1501508,1,10.21,11.73,87.1,40,122,463,A,Z,AZ,PRODUCE,1,1.8,21.114,18.378000000000004,7706.610000000001,6707.970000000001,0.18,3.80052,2080.7847,120.0,True,Reorder Now
1501524,1,4.43,9.83,45.0,24,93,424,A,Y,AY,PRODUCE,1,1.8,17.694,7.973999999999999,6458.3099999999995,2910.5099999999998,0.08,1.41552,774.9972,137.0,False,OK
1501570,1,4.65,11.46,40.5,28,108,457,A,Z,AZ,PRODUCE,1,1.8,20.628000000000004,8.370000000000001,7529.220000000001,3055.05,0.18,3.7130400000000003,2032.8894,147.0,False,OK
1501581,1,2.79,6.1,45.7,16,58,334,A,Z,AZ,PRODUCE,1,1.8,10.98,5.022,4007.7000000000003,1833.0300000000002,0.18,1.9764,1082.079,53.0,True,Reorder Now
1502383,1,4.6,11.11,41.4,33,110,450,A,Y,AY,PRODUCE,1,1.8,19.998,8.28,7299.27,3022.2,0.08,1.5998400000000002,875.9124000000002,47.0,True,Critical
1502391,1,4.24,15.29,27.8,35,142,528,A,Z,AZ,PRODUCE,1,1.8,27.522,7.632000000000001,10045.529999999999,2785.6800000000003,0.18,4.9539599999999995,2712.2931,103.0,True,Reorder Now
1502392,1,11.21,52.48,21.4,118,485,979,A,Z,AZ,PRODUCE,1,1.8,94.464,20.178,34479.36,7364.97,0.18,17.003519999999998,9309.427199999998,509.0,False,OK
1503844,1,26.39,147.25,17.9,229,1260,1639,A,Y,AY,PRODUCE,1,1.8,265.05,47.502,96743.25,17338.23,0.08,21.204,11609.19,1462.0,False,OK
1503847,1,17.51,51.3,34.1,125,484,968,A,Y,AY,PRODUCE,1,1.8,92.34,31.518000000000004,33704.1,11504.070000000002,0.08,7.3872,4044.492,343.0,True,Reorder Now
1503855,1,6.68,15.31,43.6,45,152,529,A,Z,AZ,PRODUCE,1,1.8,27.558,12.024,10058.67,4388.759999999999,0.18,4.96044,2715.8409,86.0,True,Reorder Now
1503891,1,2.82,8.47,33.3,16,76,393,A,Z,AZ,PRODUCE,1,1.8,15.246000000000002,5.076,5564.790000000001,1852.7399999999998,0.18,2.7442800000000003,1502.4933,107.0,False,OK
1503899,1,3.18,6.32,50.3,22,66,340,A,Y,AY,PRODUCE,1,1.8,11.376000000000001,5.724,4152.240000000001,2089.26,0.08,0.9100800000000001,498.26880000000006,104.0,False,OK
1584574,1,4.41,10.5,42.0,29,103,438,A,Y,AY,PRODUCE,1,1.8,18.900000000000002,7.938000000000001,6898.500000000001,2897.3700000000003,0.08,1.5120000000000002,827.8200000000002,106.0,False,OK
1584575,1,8.45,27.08,31.2,53,243,703,A,Z,AZ,PRODUCE,1,1.8,48.744,15.209999999999999,17791.56,5551.65,0.18,8.77392,4803.7212,147.0,True,Reorder Now
1584576,1,4.8,15.7,30.6,32,142,535,A,Z,AZ,PRODUCE,1,1.8,28.259999999999998,8.64,10314.9,3153.6000000000004,0.18,5.086799999999999,2785.0229999999997,103.0,True,Reorder Now
1585782,1,3.85,8.22,46.9,16,73,387,A,Y,AY,PRODUCE,1,1.8,14.796000000000001,6.930000000000001,5400.540000000001,2529.4500000000003,0.08,1.18368,648.0648,31.0,True,Critical
1625605,1,9.82,36.83,26.7,69,326,820,A,Z,AZ,PRODUCE,1,1.8,66.294,17.676000000000002,24197.309999999998,6451.740000000001,0.18,11.93292,6533.2737,488.0,False,OK
1642399,1,17.17,61.57,27.9,115,546,1060,A,Z,AZ,PRODUCE,1,1.8,110.82600000000001,30.906000000000002,40451.490000000005,11280.69,0.18,19.94868,10921.9023,296.0,True,Reorder Now
1642400,1,8.45,32.08,26.3,54,279,765,A,Y,AY,PRODUCE,1,1.8,57.744,15.209999999999999,21076.56,5551.65,0.08,4.6195200000000005,2529.1872000000003,305.0,False,OK
1642664,1,2.34,5.75,40.6,17,57,324,A,Z,AZ,PRODUCE,1,1.8,10.35,4.212,3777.75,1537.3799999999999,0.18,1.8629999999999998,1019.9924999999998,42.0,True,Reorder Now
1660271,1,4.16,9.88,42.1,27,97,425,A,Z,AZ,PRODUCE,1,1.8,17.784000000000002,7.488,6491.160000000001,2733.1200000000003,0.18,3.2011200000000004,1752.6132000000002,103.0,False,OK
1672581,1,3.09,6.26,49.4,20,64,338,A,Z,AZ,PRODUCE,1,1.8,11.268,5.562,4112.820000000001,2030.13,0.18,2.0282400000000003,1110.4614000000001,76.0,False,OK
1673297,1,4.71,6.77,69.5,23,70,352,A,Z,AZ,PRODUCE,1,1.8,12.186,8.478,4447.89,3094.47,0.18,2.19348,1200.9303,98.0,False,OK
1686650,1,2.76,5.16,53.6,18,54,307,A,Y,AY,PRODUCE,1,1.8,9.288,4.968,3390.12,1813.32,0.08,0.74304,406.81440000000003,35.0,True,Reorder Now
1686656,1,7.11,22.93,31.0,41,202,647,A,Y,AY,PRODUCE,1,1.8,41.274,12.798,15065.01,4671.27,0.08,3.30192,1807.8012,83.0,True,Critical
1686664,1,5.48,14.82,37.0,30,133,520,A,Y,AY,PRODUCE,1,1.8,26.676000000000002,9.864,9736.740000000002,3600.36,0.08,2.1340800000000004,1168.4088000000002,75.0,True,Reorder Now
1693644,1,3.17,9.28,34.2,22,87,412,A,Z,AZ,PRODUCE,1,1.8,16.704,5.706,6096.96,2082.69,0.18,3.00672,1646.1792,129.0,False,OK
1693647,1,3.64,12.9,28.2,28,119,485,A,Y,AY,PRODUCE,1,1.8,23.220000000000002,6.5520000000000005,8475.300000000001,2391.48,0.08,1.8576000000000001,1017.0360000000001,172.0,False,OK
1693648,1,5.81,24.08,24.1,72,241,663,A,Y,AY,PRODUCE,1,1.8,43.344,10.458,15820.560000000001,3817.17,0.08,3.4675200000000004,1898.4672,269.0,False,OK
1693656,1,7.51,25.22,29.8,57,233,678,A,Y,AY,PRODUCE,1,1.8,45.396,13.518,16569.54,4934.070000000001,0.08,3.6316800000000002,1988.3448,261.0,False,OK
1693657,1,6.37,15.47,41.2,37,146,531,A,Y,AY,PRODUCE,1,1.8,27.846,11.466000000000001,10163.79,4185.09,0.08,2.22768,1219.6547999999998,175.0,False,OK
1695820,1,3.71,7.42,49.9,20,72,368,A,Z,AZ,PRODUCE,1,1.8,13.356,6.678,4874.94,2437.47,0.18,2.40408,1316.2338,44.0,True,Reorder Now
1695823,1,8.34,40.9,20.4,80,366,864,A,Y,AY,PRODUCE,1,1.8,73.62,15.012,26871.300000000003,5479.38,0.08,5.889600000000001,3224.5560000000005,548.0,False,OK
1695825,1,2.18,5.85,37.2,17,58,327,A,Y,AY,PRODUCE,1,1.8,10.53,3.9240000000000004,3843.45,1432.2600000000002,0.08,0.8423999999999999,461.214,52.0,True,Reorder Now
1695828,1,12.03,31.78,37.9,68,290,762,A,Z,AZ,PRODUCE,1,1.8,57.204,21.654,20879.46,7903.71,0.18,10.29672,5637.4542,249.0,True,Reorder Now
1695830,1,3.92,12.16,32.2,24,109,471,A,Z,AZ,PRODUCE,1,1.8,21.888,7.056,7989.120000000001,2575.44,0.18,3.9398400000000002,2157.0624,111.0,False,OK
1695831,1,4.22,11.67,36.2,26,107,462,A,Z,AZ,PRODUCE,1,1.8,21.006,7.596,7667.1900000000005,2772.54,0.18,3.7810799999999998,2070.1413000000002,49.0,True,Critical
1695835,1,15.12,48.58,31.1,103,444,942,A,Z,AZ,PRODUCE,1,1.8,87.444,27.215999999999998,31917.06,9933.839999999998,0.18,15.73992,8617.606199999998,266.0,True,Reorder Now
1695836,1,12.31,29.14,42.3,68,272,729,A,Z,AZ,PRODUCE,1,1.8,52.452000000000005,22.158,19144.980000000003,8087.67,0.18,9.441360000000001,5169.1446000000005,350.0,False,OK
1695837,1,4.11,5.88,69.9,19,60,328,A,Z,AZ,PRODUCE,1,1.8,10.584,7.398000000000001,3863.16,2700.2700000000004,0.18,1.90512,1043.0531999999998,30.0,True,Critical
1695845,1,5.64,25.53,22.1,51,230,683,A,Y,AY,PRODUCE,1,1.8,45.954,10.152,16773.21,3705.4799999999996,0.08,3.67632,2012.7852,258.0,False,OK
1695873,1,3.75,7.12,52.6,18,68,360,A,Z,AZ,PRODUCE,1,1.8,12.816,6.75,4677.84,2463.75,0.18,2.30688,1263.0168,47.0,True,Reorder Now
1695874,1,5.45,15.3,35.6,27,134,528,A,Y,AY,PRODUCE,1,1.8,27.540000000000003,9.81,10052.1,3580.65,0.08,2.2032000000000003,1206.2520000000002,116.0,True,Reorder Now
1695875,1,4.93,15.65,31.5,32,142,534,A,Z,AZ,PRODUCE,1,1.8,28.17,8.874,10282.050000000001,3239.01,0.18,5.0706,2776.1535,106.0,True,Reorder Now
1695882,1,1.95,5.92,32.9,16,57,329,A,Z,AZ,PRODUCE,1,1.8,10.656,3.51,3889.44,1281.1499999999999,0.18,1.91808,1050.1488,47.0,True,Reorder Now
1695887,1,3.6,7.91,45.5,20,75,380,A,Z,AZ,PRODUCE,1,1.8,14.238000000000001,6.48,5196.870000000001,2365.2000000000003,0.18,2.56284,1403.1549,95.0,False,OK
1695900,1,3.72,6.43,57.9,22,67,343,A,Z,AZ,PRODUCE,1,1.8,11.574,6.696000000000001,4224.51,2444.0400000000004,0.18,2.08332,1140.6177,51.0,True,Reorder Now
1695931,1,3.24,6.2,52.3,20,63,336,A,Z,AZ,PRODUCE,1,1.8,11.16,5.832000000000001,4073.4,2128.6800000000003,0.18,2.0088,1099.818,68.0,False,OK
1695935,1,3.04,6.63,45.8,15,62,348,A,Z,AZ,PRODUCE,1,1.8,11.934,5.472,4355.91,1997.2800000000002,0.18,2.1481199999999996,1176.0956999999999,60.0,True,Reorder Now
1695950,1,4.36,14.55,30.0,28,129,515,A,Z,AZ,PRODUCE,1,1.8,26.19,7.848000000000001,9559.35,2864.5200000000004,0.18,4.7142,2581.0245,154.0,False,OK
1695961,1,3.82,7.64,50.1,19,72,373,A,Z,AZ,PRODUCE,1,1.8,13.751999999999999,6.8759999999999994,5019.48,2509.74,0.18,2.47536,1355.2595999999999,110.0,False,OK
1695971,1,4.51,7.81,57.8,22,77,377,A,Y,AY,PRODUCE,1,1.8,14.058,8.118,5131.17,2963.07,0.08,1.12464,615.7404,98.0,False,OK
1696003,1,4.73,16.54,28.6,34,150,549,A,Z,AZ,PRODUCE,1,1.8,29.772,8.514000000000001,10866.779999999999,3107.6100000000006,0.18,5.35896,2934.0306,99.0,True,Reorder Now
1696007,1,11.39,27.19,41.9,67,257,704,A,Y,AY,PRODUCE,1,1.8,48.942,20.502000000000002,17863.83,7483.2300000000005,0.08,3.91536,2143.6596,112.0,True,Critical
1696022,1,4.01,8.66,46.3,21,81,398,A,Y,AY,PRODUCE,1,1.8,15.588000000000001,7.218,5689.620000000001,2634.57,0.08,1.2470400000000001,682.7544,58.0,True,Reorder Now
1696041,1,7.06,21.31,33.1,77,226,624,A,Y,AY,PRODUCE,1,1.8,38.358,12.708,14000.669999999998,4638.42,0.08,3.06864,1680.0803999999998,252.0,False,OK
1696046,1,3.99,9.86,40.5,28,97,424,A,Y,AY,PRODUCE,1,1.8,17.748,7.182,6478.02,2621.4300000000003,0.08,1.4198400000000002,777.3624000000001,45.0,True,Critical
1696052,1,5.47,14.97,36.5,36,141,523,A,Y,AY,PRODUCE,1,1.8,26.946,9.846,9835.29,3593.79,0.08,2.1556800000000003,1180.2348000000002,140.0,True,Reorder Now
1719236,1,4.61,9.06,50.8,22,85,407,A,Y,AY,PRODUCE,1,1.8,16.308,8.298,5952.42,3028.77,0.08,1.30464,714.2904,95.0,False,OK
1751174,1,6.29,29.53,21.3,67,274,734,A,Z,AZ,PRODUCE,1,1.8,53.154,11.322000000000001,19401.210000000003,4132.530000000001,0.18,9.56772,5238.3267,219.0,True,Reorder Now
1751175,1,4.83,11.75,41.1,25,107,463,A,Z,AZ,PRODUCE,1,1.8,21.150000000000002,8.694,7719.750000000001,3173.3100000000004,0.18,3.8070000000000004,2084.3325,142.0,False,OK
1751176,1,4.51,16.41,27.5,41,156,547,A,Z,AZ,PRODUCE,1,1.8,29.538,8.118,10781.37,2963.07,0.18,5.31684,2910.9699,82.0,True,Reorder Now
1909752,1,6.91,13.83,49.9,36,133,502,A,Y,AY,BEVERAGES,0,3.0,41.49,20.73,15143.85,7566.45,0.08,3.3192000000000004,1211.508,65.0,True,Critical
1913236,1,6.17,9.0,68.5,37,100,405,A,Z,AZ,BEVERAGES,0,3.0,27.0,18.509999999999998,9855.0,6756.15,0.18,4.859999999999999,1773.8999999999999,127.0,False,OK
1913257,1,1.28,2.46,52.1,6,23,212,A,Z,AZ,CLEANING,0,4.0,9.84,5.12,3591.6,1868.8,0.18,1.7711999999999999,646.4879999999999,23.0,True,Reorder Now
1913462,1,5.04,11.66,43.2,27,108,461,A,Z,AZ,PRODUCE,1,1.8,20.988,9.072000000000001,7660.62,3311.28,0.18,3.77784,2068.3674,132.0,False,OK
1913463,1,5.77,13.14,43.9,37,129,490,A,Y,AY,PRODUCE,1,1.8,23.652,10.386,8632.98,3790.89,0.08,1.89216,1035.9576000000002,119.0,True,Reorder Now
1913464,1,4.07,10.29,39.6,28,100,433,A,Y,AY,PRODUCE,1,1.8,18.522,7.3260000000000005,6760.53,2673.9900000000002,0.08,1.48176,811.2636,70.0,True,Reorder Now
1916577,1,2.44,3.81,64.1,11,38,264,A,Y,AY,BREAD/BAKERY,1,1.5,5.715,3.66,2085.975,1335.9,0.08,0.4572,250.31699999999998,53.0,False,OK
1920045,1,4.33,7.68,56.3,19,72,374,A,Y,AY,GROCERY I,0,2.5,19.2,10.825,7008.0,3951.1249999999995,0.08,1.536,560.64,98.0,False,OK
1920057,1,2.83,4.69,60.4,12,45,293,A,Y,AY,GROCERY I,0,2.5,11.725000000000001,7.075,4279.625000000001,2582.375,0.08,0.9380000000000002,342.37000000000006,56.0,False,OK
1926217,1,5.85,23.0,25.4,45,206,648,A,Y,AY,PRODUCE,1,1.8,41.4,10.53,15111.0,3843.45,0.08,3.312,1813.3199999999997,150.0,True,Reorder Now
1948483,1,3.97,5.0,79.3,21,56,302,A,Z,AZ,BEVERAGES,0,3.0,15.0,11.91,5475.0,4347.15,0.18,2.6999999999999997,985.4999999999999,62.0,False,OK
1954663,1,4.81,14.96,32.2,37,141,523,A,Z,AZ,PRODUCE,1,1.8,26.928,8.658,9828.720000000001,3160.1699999999996,0.18,4.84704,2653.7544,117.0,True,Reorder Now
1958166,1,4.15,5.06,82.0,52,87,304,A,Z,AZ,BEVERAGES,0,3.0,15.18,12.450000000000001,5540.7,4544.25,0.18,2.7323999999999997,997.3259999999999,44.0,True,Reorder Now
1958181,1,6.83,6.1,112.0,23,65,334,A,Z,AZ,BEVERAGES,0,3.0,18.299999999999997,20.490000000000002,6679.499999999999,7478.85,0.18,3.293999999999999,1202.3099999999997,98.0,False,OK
1958186,1,2.65,3.0,88.4,10,31,234,A,Z,AZ,BEVERAGES,0,3.0,9.0,7.949999999999999,3285.0,2901.7499999999995,0.18,1.6199999999999999,591.3,17.0,True,Reorder Now
1958216,1,22.85,25.77,88.7,277,458,686,A,Z,AZ,BEVERAGES,0,3.0,77.31,68.55000000000001,28218.15,25020.750000000004,0.18,13.915799999999999,5079.267,705.0,False,OK
1958245,1,1.63,3.34,48.8,9,32,247,A,Z,AZ,BEVERAGES,0,3.0,10.02,4.89,3657.2999999999997,1784.85,0.18,1.8035999999999999,658.314,30.0,True,Reorder Now
1963265,1,3.4,5.49,62.0,16,55,316,A,Y,AY,DAIRY,1,2.2,12.078000000000001,7.48,4408.47,2730.2000000000003,0.08,0.9662400000000001,529.0164000000001,34.0,True,Reorder Now
1963277,1,4.2,6.84,61.3,23,71,353,A,Y,AY,DAIRY,1,2.2,15.048,9.240000000000002,5492.52,3372.600000000001,0.08,1.20384,659.1024,75.0,False,OK
1963892,1,7.81,2.64,295.5,10,28,220,A,Z,AZ,GROCERY I,0,2.5,6.6000000000000005,19.525,2409.0,7126.624999999999,0.18,1.188,433.62,41.0,False,OK
1968390,1,3.55,11.62,30.6,21,102,460,A,Y,AY,DAIRY,1,2.2,25.564,7.8100000000000005,9330.86,2850.65,0.08,2.04512,1119.7032,130.0,False,OK
1968452,1,1.83,5.76,31.8,10,51,324,A,Z,AZ,DAIRY,1,2.2,12.672,4.026000000000001,4625.280000000001,1469.4900000000002,0.18,2.28096,1248.8256,70.0,False,OK
1978835,1,5.54,19.8,28.0,36,175,601,A,Z,AZ,BREAD/BAKERY,1,1.5,29.700000000000003,8.31,10840.500000000002,3033.15,0.18,5.346,2926.935,208.0,False,OK
1987709,1,3.82,9.28,41.1,21,86,412,A,Y,AY,GROCERY I,0,2.5,23.2,9.549999999999999,8468.0,3485.7499999999995,0.08,1.8559999999999999,677.4399999999999,106.0,False,OK
2006812,1,51.79,37.78,137.1,137,402,830,A,Z,AZ,BEVERAGES,0,3.0,113.34,155.37,41369.1,56710.05,0.18,20.4012,7446.438,570.0,False,OK
2010329,1,2.92,3.17,92.2,14,36,240,A,Z,AZ,GROCERY I,0,2.5,7.925,7.3,2892.625,2664.5,0.18,1.4264999999999999,520.6724999999999,25.0,True,Reorder Now
2010511,1,2.55,4.05,62.9,25,54,272,A,Y,AY,GROCERY I,0,2.5,10.125,6.375,3695.625,2326.875,0.08,0.81,295.65000000000003,53.0,True,Reorder Now
2010568,1,2.3,4.09,56.2,12,41,273,A,Z,AZ,GROCERY I,0,2.5,10.225,5.75,3732.125,2098.75,0.18,1.8404999999999998,671.7824999999999,27.0,True,Reorder Now
2010902,1,3.54,5.6,63.3,19,58,320,A,Z,AZ,GROCERY I,0,2.5,14.0,8.85,5110.0,3230.25,0.18,2.52,919.8,92.0,False,OK
